matrix_id,case_id,topology_id,status,operating_point_input_checksum,hardware_snapshot_checksum,waveform_metrics_checksum
13_diode_bridge_boost_pfc,c07_nominal_high_ripple,single_phase_boost_pfc_diode_bridge,executed,8e2145a354c7eedea2afcc972ac9396c4bb19e11ca40efd13a19baf8359fa953,98fc7e941e3a62a9319a4e1130ada568636fe6723f52befac48cc5f18d4717a6,00bfea29d0a91fa38037685572405ff40f8d8ac4e0cea1a341fb2ebcefada60b
14_totem_pole_pfc,c01_nominal_full_load_50hz,single_phase_totem_pole_bridgeless_pfc,executed,6eb0911e09c50f7dab3d04e9d7d523d71d9a1994158372636ce3be450c876fdf,96702868e1e192389200a324060a572637e28d545e0c29dd698e038476ac03fc,222a65b6b2bf118def0ffb1ab346c8a8751e16cfaa12d0805adb62aa0af5b165
14_totem_pole_pfc,c02_low_input_full_load_50hz,single_phase_totem_pole_bridgeless_pfc,executed,c6a89b9672d3b820dcb53329f8a63091e91958de7101237bad61dbbe91b1e753,96702868e1e192389200a324060a572637e28d545e0c29dd698e038476ac03fc,222a65b6b2bf118def0ffb1ab346c8a8751e16cfaa12d0805adb62aa0af5b165
14_totem_pole_pfc,c03_high_input_full_load_50hz,single_phase_totem_pole_bridgeless_pfc,executed,59019d47582c11a010616584651b8a1b61efe075f3dd8de38b9d2e8a12f43e05,96702868e1e192389200a324060a572637e28d545e0c29dd698e038476ac03fc,222a65b6b2bf118def0ffb1ab346c8a8751e16cfaa12d0805adb62aa0af5b165
14_totem_pole_pfc,c04_nominal_light_load_20pct_50hz,single_phase_totem_pole_bridgeless_pfc,executed,3ea1f4df21226882a3711d050b8e4ba22f4951c0510474469537c20427281220,96702868e1e192389200a324060a572637e28d545e0c29dd698e038476ac03fc,13781b2abdcdbbaa90cbabf8fd67fa2cf01d3c4ff1ab03af26f55ae16d4ab2b2
14_totem_pole_pfc,c05_nominal_very_light_load_10pct_50hz,single_phase_totem_pole_bridgeless_pfc,executed,b68ca7443ce6a9b573e2f5727447b18b03fa8b27e383f18ab971d48aa62c33a7,96702868e1e192389200a324060a572637e28d545e0c29dd698e038476ac03fc,11e5cd5d03c1a9ce4f71aa71a93158b04226c90071c30e2d44f53f879223e401
14_totem_pole_pfc,c06_nominal_high_frequency_50hz,single_phase_totem_pole_bridgeless_pfc,executed,4507804b3e0f12ceaad35491df0ac678236403b77d6a64639e86be7d0491e032,96702868e1e192389200a324060a572637e28d545e0c29dd698e038476ac03fc,222a65b6b2bf118def0ffb1ab346c8a8751e16cfaa12d0805adb62aa0af5b165
14_totem_pole_pfc,c07_nominal_full_load_60hz,single_phase_totem_pole_bridgeless_pfc,executed,0f1f7f773917d09da97970b16d8515cc928ad52ed242c0d1c3eede91a59c8f8f,96702868e1e192389200a324060a572637e28d545e0c29dd698e038476ac03fc,222a65b6b2bf118def0ffb1ab346c8a8751e16cfaa12d0805adb62aa0af5b165
14_totem_pole_pfc,c08_nominal_high_frequency_60hz,single_phase_totem_pole_bridgeless_pfc,executed,fbfeae4344ac3d7918d35083343c20c866d8ac4ddb879077a4168741755c7648,96702868e1e192389200a324060a572637e28d545e0c29dd698e038476ac03fc,222a65b6b2bf118def0ffb1ab346c8a8751e16cfaa12d0805adb62aa0af5b165
14_totem_pole_pfc,c09_nominal_high_ripple,single_phase_totem_pole_bridgeless_pfc,executed,99bb3afe28e0dee698dc4e3c3178f6fd327456d0dd6f6939909e6c87af92f783,96702868e1e192389200a324060a572637e28d545e0c29dd698e038476ac03fc,222a65b6b2bf118def0ffb1ab346c8a8751e16cfaa12d0805adb62aa0af5b165
15_single_phase_full_bridge_inverter,c01_nominal_dc_full_load_50hz,single_phase_full_bridge_inverter,executed,53e7118e848cc71ba02e5b8a3e973d31bf21b859327ed219672359c346fe6b26,e863c28ca65b51745069882714f9bf605cfd85f92ad48deeb118a45dc43c1533,3dc49178c45eb688cbfcc22e848fffe3121150b275ea74bffe747e1b44e81c7a
15_single_phase_full_bridge_inverter,c02_low_dc_full_load_50hz,single_phase_full_bridge_inverter,executed,946175e5b817c8d572ad777b24244eb96cb34c1f6a6bc80bf0442b306569a3f2,e863c28ca65b51745069882714f9bf605cfd85f92ad48deeb118a45dc43c1533,3dc49178c45eb688cbfcc22e848fffe3121150b275ea74bffe747e1b44e81c7a
15_single_phase_full_bridge_inverter,c03_high_dc_full_load_50hz,single_phase_full_bridge_inverter,executed,63d548f8691825b20f9d3eb71a9d9759b9cced6e5acbb15866df8176f13e8355,e863c28ca65b51745069882714f9bf605cfd85f92ad48deeb118a45dc43c1533,3dc49178c45eb688cbfcc22e848fffe3121150b275ea74bffe747e1b44e81c7a
15_single_phase_full_bridge_inverter,c04_nominal_dc_light_load_20pct,single_phase_full_bridge_inverter,executed,ce15dc99b9908992a6c7905ce8509c76d85f0b84a06d204474684694da656e3f,e863c28ca65b51745069882714f9bf605cfd85f92ad48deeb118a45dc43c1533,6b3b1294759b583ec06464b844d1e0ca6d2de100e933d61b3cc9c054196a91ab
15_single_phase_full_bridge_inverter,c05_nominal_dc_full_load_60hz,single_phase_full_bridge_inverter,executed,02205798835d3f44cb5e1b76978a919cd858ea6555e03858355b9626f2b2637a,e863c28ca65b51745069882714f9bf605cfd85f92ad48deeb118a45dc43c1533,3dc49178c45eb688cbfcc22e848fffe3121150b275ea74bffe747e1b44e81c7a
15_single_phase_full_bridge_inverter,c06_nominal_high_carrier_frequency,single_phase_full_bridge_inverter,executed,0440efc1703d45866f03ff0ed4d79f9bf9ad145bc6e53357ee0298f25cee06e4,e863c28ca65b51745069882714f9bf605cfd85f92ad48deeb118a45dc43c1533,3dc49178c45eb688cbfcc22e848fffe3121150b275ea74bffe747e1b44e81c7a
15_single_phase_full_bridge_inverter,c07_nominal_pf_0p8,single_phase_full_bridge_inverter,executed,2a14cfdcfca9555c0c031f8508ff53c8635b26fa29708761631d0f20cbc09801,e863c28ca65b51745069882714f9bf605cfd85f92ad48deeb118a45dc43c1533,87cb6d79ecaf9cdb03233ccb1d5fc18bcd1ab0f891fe309d290d06f7e3fdfd61
16_three_phase_two_level_vsi,c01_nominal_dc_full_load_50hz,three_phase_two_level_voltage_source_inverter,executed,0ec027ed03f007d95ed11c69432726f879fbcbd2be2f821c36ebbbabf0c44c78,81acddf23353bc89c84517911bbe10cad2068067c185eaa67b22eebbf8ecb477,bb78a3bef6d7047586cdaba0ece21de2b3fc63e955eb3d5c6d2686f90f0c1b28
16_three_phase_two_level_vsi,c02_low_dc_full_load_50hz,three_phase_two_level_voltage_source_inverter,executed,832681f3a3fadadaf85281be970056f147adc9f17d00c02cfc5d3392cfd8c081,81acddf23353bc89c84517911bbe10cad2068067c185eaa67b22eebbf8ecb477,bb78a3bef6d7047586cdaba0ece21de2b3fc63e955eb3d5c6d2686f90f0c1b28
16_three_phase_two_level_vsi,c03_high_dc_full_load_50hz,three_phase_two_level_voltage_source_inverter,executed,a31cfd8fd8a6bd4bc3ee0729e711f46bc7416e3fcde2110e10ef540600e307c8,81acddf23353bc89c84517911bbe10cad2068067c185eaa67b22eebbf8ecb477,bb78a3bef6d7047586cdaba0ece21de2b3fc63e955eb3d5c6d2686f90f0c1b28
16_three_phase_two_level_vsi,c04_nominal_dc_light_load_20pct,three_phase_two_level_voltage_source_inverter,executed,c983d30f87b4fefb43717621fa808c024dc39800d519fbcf5c5443d3eecb525a,81acddf23353bc89c84517911bbe10cad2068067c185eaa67b22eebbf8ecb477,2991e3bc51a8b7decb3d2e6bbd1809802a679f6f3ff2e427a800fbc17411e3d0
16_three_phase_two_level_vsi,c05_nominal_dc_full_load_60hz,three_phase_two_level_voltage_source_inverter,executed,72dc81527a5108ba01ca1593c6e84fa8a7e56c5e71a5525497e156321b80e2b8,81acddf23353bc89c84517911bbe10cad2068067c185eaa67b22eebbf8ecb477,bb78a3bef6d7047586cdaba0ece21de2b3fc63e955eb3d5c6d2686f90f0c1b28
16_three_phase_two_level_vsi,c06_nominal_high_carrier_frequency,three_phase_two_level_voltage_source_inverter,executed,c40e348a612f40d95bf67c9089fbbd35dd58a30e94d86ca86ed3c9307ea4dbea,81acddf23353bc89c84517911bbe10cad2068067c185eaa67b22eebbf8ecb477,bb78a3bef6d7047586cdaba0ece21de2b3fc63e955eb3d5c6d2686f90f0c1b28
16_three_phase_two_level_vsi,c07_nominal_pf_0p8,three_phase_two_level_voltage_source_inverter,executed,1086f6cc71c8d81a7d5ba598fb80b0bfb6edc2bfdaf267213ad637dc5d04446c,81acddf23353bc89c84517911bbe10cad2068067c185eaa67b22eebbf8ecb477,c6cedac1cef5b07750fc31705a8e8c82dc10817220572a60cdf35cf7ce38d7f9
17_three_phase_three_level_npc,c01_nominal_dc_full_load_50hz,three_phase_three_level_npc_inverter,executed,0ec027ed03f007d95ed11c69432726f879fbcbd2be2f821c36ebbbabf0c44c78,9cde4818b40a50838055a2842c36fe8e533ddbab10bbf71df220f0c2932632ee,bbd6ee6d6f40f0614c56db9bf4d2586bb05338c46fa9b292e14a013dd81e50c1
17_three_phase_three_level_npc,c02_low_dc_full_load_50hz,three_phase_three_level_npc_inverter,executed,311cc3342eebc8da9279a1161f1ebc518c9fbbbc917fe77c29e115b60607cf92,9cde4818b40a50838055a2842c36fe8e533ddbab10bbf71df220f0c2932632ee,bbd6ee6d6f40f0614c56db9bf4d2586bb05338c46fa9b292e14a013dd81e50c1
17_three_phase_three_level_npc,c03_high_dc_full_load_50hz,three_phase_three_level_npc_inverter,executed,0031729d12a957689c276f91e0a26c8e8efaf06feb5df1ba3eac8dd3a99974f3,9cde4818b40a50838055a2842c36fe8e533ddbab10bbf71df220f0c2932632ee,bbd6ee6d6f40f0614c56db9bf4d2586bb05338c46fa9b292e14a013dd81e50c1
17_three_phase_three_level_npc,c04_nominal_dc_light_load_20pct,three_phase_three_level_npc_inverter,executed,c983d30f87b4fefb43717621fa808c024dc39800d519fbcf5c5443d3eecb525a,9cde4818b40a50838055a2842c36fe8e533ddbab10bbf71df220f0c2932632ee,463b284488cb59fa67727eb7d1895542224feba3875e83cc14bc085c763c9076
17_three_phase_three_level_npc,c05_nominal_dc_full_load_60hz,three_phase_three_level_npc_inverter,executed,72dc81527a5108ba01ca1593c6e84fa8a7e56c5e71a5525497e156321b80e2b8,9cde4818b40a50838055a2842c36fe8e533ddbab10bbf71df220f0c2932632ee,bbd6ee6d6f40f0614c56db9bf4d2586bb05338c46fa9b292e14a013dd81e50c1
17_three_phase_three_level_npc,c06_nominal_high_carrier_frequency,three_phase_three_level_npc_inverter,executed,c40e348a612f40d95bf67c9089fbbd35dd58a30e94d86ca86ed3c9307ea4dbea,9cde4818b40a50838055a2842c36fe8e533ddbab10bbf71df220f0c2932632ee,bbd6ee6d6f40f0614c56db9bf4d2586bb05338c46fa9b292e14a013dd81e50c1
17_three_phase_three_level_npc,c07_nominal_pf_0p8,three_phase_three_level_npc_inverter,executed,1086f6cc71c8d81a7d5ba598fb80b0bfb6edc2bfdaf267213ad637dc5d04446c,9cde4818b40a50838055a2842c36fe8e533ddbab10bbf71df220f0c2932632ee,4acc778511e62a96f23130be2beeeee23deff0e6a73888d65860a1e7938af9c0
