path,source_exists,target_exists,source_size_bytes,target_size_bytes,source_sha256,target_sha256,same_content,runtime_scope,source_prohibited_terms,target_prohibited_terms,classification,reason
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0065090D_bodydiode.xml,True,False,2358,,a2aead5429c98a75bdf662543914df8cd53a40a596249953aaec59d09fbfc20d,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0065090J.xml,True,False,8969,,7b3dec573956ce85636cf5f2bc2f6ad7e830840cee219c3517e411897d6a4e66,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0065090J_bodydiode.xml,True,False,5053,,b64140553fade64d8c2f24144db4f9deb37f1cd4d1e104952a08927fe30b9b3e,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0065100J.xml,True,False,10247,,70f7efd44f5389a53553a9cbb2650747bbe5ff1af284ad7549ed25e4767582ed,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0065100J_bodydiode.xml,True,False,5211,,4021b4830e380a4983fa647508175e31fd4f1fd35709dee94833071b6c91c9bc,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0065100K.xml,True,False,7257,,c61ea1ab71055fab74a655acb393a9d9f7118717b03a2b459ec80520bf3b3f5a,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0065100K_bodydiode.xml,True,False,2495,,235aa4722386ae7fbf07ee072ebb2741d1215ae8cbe498ad246d2464717a6794,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0075120D.xml,True,False,6184,,cb20e79dc9c8dfc25bc26cea657db043220cf29547cee4cf6121450dff216186,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0075120D_bodydiode.xml,True,False,2380,,176e131cf66db7f73734111e47ee45558560edcdb5d63f457d1d7a53c3947caa,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0075120J.xml,True,False,7816,,9ced5e3243115e03c3de9e084e36f722f7428dabec52ef971c258b406202d1d0,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0075120J2.xml,True,False,7428,,76adb1acb0d3504e647c1ffe378fc659851f11bc4c9a737fd7e4250dfe89e368,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0075120J2_bodydiode.xml,True,False,2541,,6300edeb377344c29906c196a25279fa58d6d1a8f2cb4c0497c5361def95715e,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0075120J_bodydiode.xml,True,False,2365,,113703d79d7e8fba6a37e1b2946c3a6667cfccc1e0c8067d76a9ad4bd851b6fc,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0075120K.xml,True,False,7611,,5b7f4f8cc869e815af40479715a2a79c2871f7b4db76147dab7f5873b322dc21,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0075120K1.xml,True,False,7484,,96642a03a58a22775ac7dc2f0498419f39eeda9cb719e1beb757c67364db7830,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0075120K1_bodydiode.xml,True,False,2612,,40368662ca3b8a1033bc822462ec3fd9748fe8afd115499311b97b9e7686e031,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0075120K_bodydiode.xml,True,False,2363,,492b0d627b2b3eccba7fa2f88522bfe171a05ff31a160743feffa7b93a2efdcf,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0120065D.xml,True,False,8376,,af86e5526b67c0563a90bab6130f71fd36a94cb80f0460ce847e5846007599f0,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0120065D_bodydiode.xml,True,False,2681,,94ca8ec673759e7c33bbf9174783e7bdfbb8d20d5e383bd66d2c34ed43cba12d,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0120065J.xml,True,False,8334,,2ea401316b66eefd740231abaa3be667bb7bedaf0d0e5be802c51756cf71c99d,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0120065J_bodydiode.xml,True,False,2681,,39df58cfe53a1b456a42fb9312e86cffaef8e519dab378f55369763003f53070,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0120065K.xml,True,False,8333,,e6167090edd2286e9383ce5f9eade131ff54e23b2c8bbe349b5eec5de1657ca0,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0120065K_bodydiode.xml,True,False,2681,,03c173a3d6e449a61acf3530271ef9ae56251bc3251793e8e32722c0351b3556,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0120065L.xml,True,False,6994,,3f56e54f2542f929a3752844c8697b82c963b733d7468d1dd50ad68b2690f775,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0120065L_bodydiode.xml,True,False,2659,,1c6202053635009087d0842ae02389edfd02c247f0e451bed0a438ce5fd91651,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0120090D.xml,True,False,5925,,384a593562861e6e7972c0acc8cebda48bdd6af1203fbacb52cbe53187303ab1,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0120090D_bodydiode.xml,True,False,2498,,72ea16f6367ce831d3ccd4b3be97907587dfb613164eb5f35ffd13de9a75b8f8,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0120090J.xml,True,False,7769,,2a143060e388df1ba697872ab38cb555f046111b442ab86608479ed28f0e5105,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0120090J_bodydiode.xml,True,False,2481,,c93c372b2282d1a16cb305bc39e132043391c8c47f83e707b05bcd429c183c90,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0120100J.xml,True,False,5905,,d59c87d1a47f76224fbb4249f98ecb132a7e69134c2b365331b81e7729ef2f2c,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0120100J_bodydiode.xml,True,False,2498,,829aa81c1dca2ebfdada9239378087ac104115e5a375b72073c63bc8bcf30a48,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0120100K.xml,True,False,5866,,04e4e04589f8083c689ec4aee0bf6884886a50b2fafe12783bfc1753e4279138,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0120100K_bodydiode.xml,True,False,2486,,6661928f6e8f294d452b1c669ad741ff5e393e5af87bc2a6d53781f01d3ec2f6,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0160120D.xml,True,False,7787,,6d960e75b0de7215898ec1645dd294463805b635608313f5411c7fb178324cc0,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0160120D_bodydiode.xml,True,False,2288,,c359b10f132b0bc4dab77982c21a74d6d05703f56dcf333119f73ab7c327afd1,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0160120J.xml,True,False,7754,,a6cd26c4a67c3122657dc7b39f0af059a1d9c8a86ed7897f521c9a0367d523b9,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0160120J_bodydiode.xml,True,False,2285,,ec0dcbc344df94f4a4d057d357f72c8bc7c747ff263628409066dd05ce526677,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0160120K1.xml,True,False,7388,,5112089645f4869b27bc1dc7e7a276165e6d6dc2cc16f2333898686b4d799848,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0160120K1_bodydiode.xml,True,False,2412,,5d35b63bd6eafc60e740162367b9080cab58b086637f44a98db1677ea5f0ea3e,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0280090D.xml,True,False,5916,,3833b3169215ebbfee73ae5def4977bb2b7ca02e02e54f793ce4be82e7f6551e,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0280090D_bodydiode.xml,True,False,2416,,62febded035fec362883bbd4af292e28d07f709b4e3237a135e4be65de51a0d4,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0280090J.xml,True,False,5936,,a965b49977592aa55ed5795e28fdb2c6412fed785919d60d7bf276cb0405a282,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0280090J_bodydiode.xml,True,False,2418,,7480359258c029539ca498e51f8edb1d9549a4fc79eb3668db1bf049abeb9813,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0350120D.xml,True,False,7562,,1d3a672d4f04d8a76086fbea492f5c92d1ba1c8db86143f52d89616e2f44a177,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0350120D_bodydiode.xml,True,False,2219,,4d32414a6dde0d70ffc1296a991f0e7891a1380969cb75139822b55b58f98e73,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0350120J.xml,True,False,7596,,b1200e5e898a8449ec57e0b12ae072738fe7fbed208f471f96257ebd962e3c75,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0350120J_bodydiode.xml,True,False,2243,,486f9009d77e9fceab67e69aff80aaf4ed50d3b74ea06d60e24ce8dd6dc31931,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0900170D.xml,True,False,10346,,fad9f67eb3cd39428d50b26ddeba9940ee480f44e409eb2eabd5f8e8cc5be70c,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0900170D_bodydiode.xml,True,False,4668,,71409e65a9a861fb8993adb679e13b973fce00dcd3d8af5acbd18b1eac7ae6ff,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0900170J.xml,True,False,10346,,a2affcf4b7cfb1f0ef625fc17913313655ab8275c895c07d8bc2dcf23de0830a,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0900170J_bodydiode.xml,True,False,4669,,d114b80c1c3397ae449ebd8b0573b22ece62c2673bbf958f607cb03f0e6fbdbf,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0900170M.xml,True,False,10376,,471d13c72fda6f7293ac8a7f434784d830107afc42838c9543c45b8a1bd859c8,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C3M0900170M_bodydiode.xml,True,False,4668,,7b9801a79346b006ddbb20f63db044b0b64bfaac41ce381b29c99eb74876b6e4,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS025120J2.xml,True,False,45487,,d002e7fa30c5a6ddc9e555ce7baeb814eb51e853b0fe701a8c94c3fdba5163a4,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS025120J2_bodydiode.xml,True,False,24470,,b9cd1906787fe3ae451fe644f46adfde9807660de5c9863782e52910c87be69d,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS025120K.xml,True,False,45485,,4fc0872e877438b2c1baa3c92d0987580c468e7a1674414fd2a1c5e561a2e4b4,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS025120K1.xml,True,False,45487,,05f6189bc7eef626cb7435f20f3ddac9e2e234d514d16a59ca1dd4fc1d78683b,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS025120K1_bodydiode.xml,True,False,24470,,0098a61e847f4e01923ebe7819f0fa937f91df53b8879230e7493ba71feeea4c,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS025120K_bodydiode.xml,True,False,24468,,cc047cdf616be9ad42e8ea1e561af4598e2e231e0d7ec109a91e0674f74f8fa0,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS025120U2.xml,True,False,45487,,bf732904c86ab335902119169c85b07add975e8d084d1e8039abcee21d6bd9a9,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS025120U2_bodydiode.xml,True,False,24470,,0aedd38af64c9cbeb5dfc0791b7cbf2a8695ec32e29fa5e2e8acd7db56e1abbb,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS036120J2.xml,True,False,66381,,0f8f2b526eda5f2ad14fd5b65f0dcddf3237647f9edfc340798269f2e9769ad8,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS036120J2_bodydiode.xml,True,False,34779,,83a08e8d79074dd8d838ffb89d7f3979a5b8041bed9574fd107c4c145692d70f,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS036120K.xml,True,False,66379,,cc4209fede5373dcffe8d2f67f57281b076aff752242f3b26c483b3375d4e9df,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS036120K1.xml,True,False,66381,,d9ceb1151391bf9bd1654de8ebd3d2fa1f41b152b841b38f6f2e65ad37a013b0,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS036120K1_bodydiode.xml,True,False,34779,,bea78ddc183bd1099b12d71e333517b32a6d70d93c05e97d3dac623dbbd1a2a6,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS036120K_bodydiode.xml,True,False,34777,,d8b7e87b669e2ebc50d533a159700dd0d89697ec9e57b1b208abc08c9ed5482b,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS036120U2.xml,True,False,66381,,e3c28b2cdc8062ff2204dfb95029861ee30acbe595e10de2a70bf8ef494a8574,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS036120U2_bodydiode.xml,True,False,34779,,9a48687c4716e9f79fcc63ae9cf0398a998c419aa3ef2f5fe876e5e89f268c82,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS047120J2.xml,True,False,45492,,931524f8c509176c115475caf3fab807e06166bd08195c394ab9e83880eb7e21,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS047120J2_bodydiode.xml,True,False,24264,,0ba734e2b36f8b7070d1b02243c59f08921a2a460e0c213220b7af9ac566d8b6,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS047120K.xml,True,False,45490,,f51cf4d8819900596ec5bc3b0a3021657d0db3f0f1a9daaf3eddaf29f565e0b6,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS047120K1.xml,True,False,45492,,8bfa580009e1ff2e026bbe9cf59242e5d97ac96af9ecf99889959f641f749724,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS047120K1_bodydiode.xml,True,False,24264,,4951f9405e06208a3a69bacdc063a805deab197689b21023f30dbe262f61b949,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS047120K_bodydiode.xml,True,False,24262,,2aacbbb6fca2a5c1eb49b813e4e3e3f70c63c6f6443642d9e9afcffe160aa09f,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS047120U2.xml,True,False,45492,,c35b10cd5f9c0a700daadef7ecdfb9a46308f2c324a2de57b2f95922346c82a2,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS047120U2_bodydiode.xml,True,False,24264,,fa1f82403cc57b9f6b8bf01eed9d12cef92d3aba953cc289ec961caa4f9a636a,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS065120J2.xml,True,False,45510,,1b1047fa9e1df530fefda22f58826c0deb6c6e54fc06675f71fef85a23f22f5b,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS065120J2_bodydiode.xml,True,False,24195,,6ca91f1d8c33b1d08fb05d01350ced25b944db1dc68b20a67439a8aba368d0d9,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS065120K.xml,True,False,45508,,32902ac14b85dcee605f2a3d524af925881152c6607fb6a14fc29af8b93a56cc,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS065120K1.xml,True,False,45510,,508cafc9e9b5de9fd181f1ff656cf19b029ed98df3f092e8d0f140842be270f3,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS065120K1_bodydiode.xml,True,False,24195,,5be14dfb3d5b14faf666ac88e8c0fecb35ef6aad28b3db0dc83dfaee0927b77e,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS065120K_bodydiode.xml,True,False,24193,,21cf239386abb82555dc919d23d461bf028790268efa9985aaed210438a37c46,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS065120U2.xml,True,False,45512,,7c7c89ebac602a5f9b764e43a7faffb748b767497f80d9c43777df59adaa9a9e,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/C4MS065120U2_bodydiode.xml,True,False,24196,,45599e00e1927f7ce5a39f416f243adf6df8780cb8ae2e4bff5917b40068fe39,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/E3M0016120K.xml,True,False,8144,,9f27a07c384bedf0711a76b0738957376c0dff27c930ba774af3f6b2dd38a1af,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/E3M0016120K_bodydiode.xml,True,False,2823,,556da223e79b2c8346ff675f5a781006fc5f4efc92afbb3985ef09580a685ede,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/E3M0021120J2.xml,True,False,8948,,3fa02d6e7f5128c21092590458b886c5f3e7acd12159500edc5aa430b64df111,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/E3M0021120J2_bodydiode.xml,True,False,3051,,9597d0896129bb2efb86a5b55c04c88be55ffc13fc0f4368bf99042b3c59c04e,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/E3M0021120K.xml,True,False,8106,,63da0bc56b9335d09f4e1c3abbc72ad2af49689a5b73473f2c8aa904fe6b214b,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/E3M0021120K_bodydiode.xml,True,False,2564,,5ceb9edb52e59cb03f267e6160ae240a4631223b1d47bf28d5426e8b59f59b5a,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/E3M0032120J2.xml,True,False,8636,,9e12836c1077b6d2f69350c30f343622bc6c40b2efb2c51b8dd21133281b4661,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/E3M0032120J2_bodydiode.xml,True,False,2813,,1e3c677ba84bef9116168e1512c7b646f63ebc782a6e3ac9174e483f8ae4b7ec,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/E3M0032120K.xml,True,False,7712,,62fe2ab86d3dd52a53c2858c5ce31cd92846ce5dfc817e3e6213f1a99cc4bf90,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/E3M0032120K_bodydiode.xml,True,False,2530,,7ad1012809ec10c044d52f4c7cbc490a71315b7deba5fdf4b4a900955de7e89d,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/E3M0032120U2.xml,True,False,9775,,19a6ab6a10831b6d1b6d7db59b64265f6ef3cccd70ba2b5b75e61c50d97d05a0,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/E3M0032120U2_bodydiode.xml,True,False,4571,,36990d2d71ba6ef57fd3a4d1997da56e762bd5aa9b42fe9f213783368aa1514b,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/E3M0040120J2.xml,True,False,9582,,242966bcc2d67563843becf81ea438612861fd6ee44af3a7151d5e7be38e1b07,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
src/pe_claw_gui/libraries/semiconductors/wolfspeed/data/legacy_mosfets/E3M0040120J2_bodydiode.xml,True,False,4315,,cbe84c832a5e234fd6b4ef413787c232ba35d3fbc7a8a12b17fae19d11ee86a2,,False,True,,,add_from_2_0,Selected deterministic runtime file exists only in 2.0.
